time,Adresse,I1,U_DC,P_DC,T1,T2,I_SUM,weather_GHI,weather_DNI,weather_DHI,weather_Air_Temp,weather_RH,weather_Pressure,weather_Wind_speed,weather_wind_dir,weather_wind_gust,weather_Rain,weather_dayofyear,weather_Dangle,weather_Alpha,weather_GTI
2024-09-26 23:40,122,0,0.29,0,18.284,0,0,0,0,0,19.528,85.58,965.55,2.984,284.06,3.634,0,270,-2.618,55.382,0
2024-09-26 23:50,122,0,0.29,0,18.11,0,0,0,0,0,19.454,85.77,965.542,2.759,249.824,3.374,0,270,-2.618,55.382,0
2024-09-27 00:00,122,0,0.294,0,18.136,0,0,0,0,0,19.392,86.03,965.412,4.178,249.95,4.729,0,270,-2.618,55.382,0
2024-09-27 00:10,122,0,0.305,0,18.155,0,0,0,0,0,19.267,86.57,965.305,4.258,285.263,4.969,0,270,-2.618,55.382,0
2024-09-27 00:20,122,0,0.397,0,18.099,0,0,0,0,0,19.147,87.09,965.344,3.579,110.869,4.434,0,270,-2.618,55.382,0
2024-09-27 00:30,122,0,0.559,0,17.98,0,0,0,0,0,19.072,87.38,965.355,2.964,146.518,3.609,0,270,-2.618,55.382,0
2024-09-27 00:40,122,0,0.574,0,17.855,0,0,0,0,0,19.049,87.55,965.268,1.973,53.743,2.569,0,270,-2.618,55.382,0
2024-09-27 00:50,122,0,0.995,0,17.911,0,0,0,0,0,19.094,87.46,965.3,0.861,25.382,1.402,0,271,-3.019,54.981,0
2024-09-27 01:00,122,0,1.572,0,18.445,0,0,0,0,0,19.214,87.19,965.351,1.026,44.681,1.469,0,271,-3.019,54.981,0
2024-09-27 01:10,122,0,1.74,0,18.75,0,0,0,0,0,19.25,86.91,965.34,1.282,47.249,1.724,0,271,-3.019,54.981,0
2024-09-27 01:20,122,0,1.724,0,18.769,0,0,0,0,0,19.251,86.73,965.302,0.885,31.194,1.334,0,271,-3.019,54.981,0
2024-09-27 01:30,122,0,1.724,0,18.821,0,0,0,0,0,19.22,86.68,965.234,1.367,28.263,1.854,0,271,-3.019,54.981,0
2024-09-27 01:40,122,0,1.712,0,18.708,0,0,0,0,0,19.161,86.7,965.204,0.509,27.798,0.979,0,271,-3.019,54.981,0
2024-09-27 01:50,122,0,1.917,0,18.819,0,0,0,0,0,19.153,86.81,965.213,0.385,46.837,0.649,0,271,-3.019,54.981,0
2024-09-27 02:00,122,0,2.27,0,19.054,0,0,0,0,0,19.155,86.68,965.215,0.906,23.541,1.419,0,271,-3.019,54.981,0
2024-09-27 02:10,122,0,2.283,0,19.039,0,0,0,0,0,19.084,86.64,965.182,1.056,52.718,1.572,0,271,-3.019,54.981,0
2024-09-27 02:20,122,0,2.29,0,19.052,0,0,0,0,0,19.018,86.77,965.1,1.081,19.387,1.494,0,271,-3.019,54.981,0
2024-09-27 02:30,122,0,2.03,0,18.952,0,0,0,0,0,19.04,86.73,965.009,0.901,28.31,1.372,0,271,-3.019,54.981,0
2024-09-27 02:40,122,0,1.566,0,18.557,0,0,0,0,0,19.034,86.61,964.92,1.298,26.827,1.744,0,271,-3.019,54.981,0
2024-09-27 02:50,122,0,1.16,0,17.991,0,0,0,0,0,18.889,86.63,964.874,0.663,81.265,1.129,0,271,-3.019,54.981,0
2024-09-27 03:00,122,0,0.978,0,17.795,0,0,0,0,0,18.862,86.7,964.847,0.964,278.379,1.449,0,271,-3.019,54.981,0
2024-09-27 03:10,122,0,0.695,0,17.42,0,0,0,0,0,18.821,86.72,964.749,1.009,246.658,1.332,0,271,-3.019,54.981,0
2024-09-27 03:20,122,0,0.558,0,17.126,0,0,0,0,0,18.728,86.78,964.636,1.436,113.694,1.944,0,271,-3.019,54.981,0
2024-09-27 03:30,122,0,0.737,0,17.205,0,0,0,0,0,18.757,86.94,964.644,2.454,346.8,2.984,0,271,-3.019,54.981,0
2024-09-27 03:40,122,0,0.828,0,17.35,0,0,0,0,0,18.715,86.63,964.7,2.246,313.005,2.864,0,271,-3.019,54.981,0
2024-09-27 03:50,122,0,1.008,0,17.635,0,0,0,0,0,18.706,86.51,964.601,2.965,316.074,3.834,0,271,-3.019,54.981,0
2024-09-27 04:00,122,0,0.739,0,17.481,0,0,0,0,0,18.565,86.43,964.518,3.179,348.41,3.794,0,271,-3.019,54.981,0
2024-09-27 04:10,122,0,0.566,0,17.085,0,0,0,0,0,18.514,86.4,964.446,2.93,344.62,3.719,0,271,-3.019,54.981,0
2024-09-27 04:20,122,0,0.566,0,16.846,0,0,0,0,0,18.505,86.33,964.406,3.009,348.88,3.914,0,271,-3.019,54.981,0
2024-09-27 04:30,122,0,0.566,0,16.781,0,0,0,0,0,18.461,86.45,964.377,2.5,347.85,3.224,0,271,-3.019,54.981,0
2024-09-27 04:40,122,0,0.57,0,16.718,0,0,0,0,0,18.432,86.72,964.443,2.438,311.02,3.024,0,271,-3.019,54.981,0
2024-09-27 04:50,122,0,0.57,0,16.615,0,0,0,0,0,18.368,86.9,964.482,2.129,246.785,2.694,0,271,-3.019,54.981,0
2024-09-27 05:00,122,0,0.579,0,16.429,0,0,0,0,0,18.246,87.14,964.532,2.182,352.86,2.729,0,271,-3.019,54.981,0
2024-09-27 05:10,122,0,0.578,0,16.372,0,0,0,0,0,18.213,87.3,964.498,2.349,281.733,2.834,0,271,-3.019,54.981,0
2024-09-27 05:20,122,0,0.574,0,16.271,0,0,0,0,0,18.13,87.37,964.495,1.909,350.2,2.524,0,271,-3.019,54.981,0
2024-09-27 05:30,122,0,0.57,0,16.029,0,0,0,0,0,18.015,87.54,964.501,1.749,349.75,2.139,0,271,-3.019,54.981,0
2024-09-27 05:40,122,0,0.595,0,15.909,0,0,0,0,0,17.889,87.75,964.562,1.537,213.37,1.984,0,271,-3.019,54.981,0
2024-09-27 05:50,122,0,0.595,0,15.826,0,0,0,0,0,17.713,87.95,964.54,0.882,39.935,1.379,0,271,-3.019,54.981,0
2024-09-27 06:00,122,0,0.622,0,15.513,0,0,0,0,0,17.578,88.23,964.634,0.737,282.719,1.147,0,271,-3.019,54.981,0
2024-09-27 06:10,122,0,0.666,0,15.546,0,0,0,0,0,17.552,88.51,964.657,1.175,110.224,1.589,0,271,-3.019,54.981,0
2024-09-27 06:20,122,0,0.849,0,15.575,0,0,0,0,0,17.485,88.72,964.655,1.684,319.285,2.079,0,271,-3.019,54.981,0
2024-09-27 06:30,122,0,1.573,0,15.549,0,0,0,0,0,17.45,88.93,964.636,1.26,250.335,1.724,0,271,-3.019,54.981,0
2024-09-27 06:40,122,0,7.64,0,15.505,0,0,0,0,0,17.34,89.17,964.662,0.742,39.768,1.356,0,271,-3.019,54.981,0
2024-09-27 06:50,122,0,28.327,0,15.237,0,0,0,0,0,17.196,89.43,964.658,0.381,7.639,0.722,0,271,-3.019,54.981,0
2024-09-27 07:00,122,0,32.942,0,15.029,0,0,0,0,0,17.056,89.72,964.738,0.225,37.56,0.569,0,271,-3.019,54.981,0
2024-09-27 07:10,122,0.029,121.986,3.805,15.012,0,0.029,0,0,0,17.094,90.06,964.835,0.856,317.451,1.424,0,271,-3.019,54.981,0
2024-09-27 07:20,122,0.08,213.442,16.674,15.322,0,0.08,3.058,4.265,1.878,17.144,90.2,964.892,0.957,213.692,1.437,0,271,-3.019,54.981,3.729
2024-09-27 07:30,122,0.251,221.807,55.809,15.45,0,0.251,11.987,65.755,8.623,17.076,90.23,964.915,0,0,0,0,271,-3.019,54.981,14.616
2024-09-27 07:40,122,0.525,231.235,121.245,15.856,0,0.525,38.708,231.303,16.421,17.262,90,964.971,0,0,0,0,271,-3.019,54.981,47.2
2024-09-27 07:50,122,0.857,234.726,201.441,16.608,0,0.857,69.572,378.88,24.321,17.641,89.14,965.078,0.26,246.34,0.637,0,271,-3.019,54.981,84.834
2024-09-27 08:00,122,1.255,237.74,298.669,17.459,0,1.255,103.628,473.119,30.126,18.118,88.06,965.125,0.266,75.566,0.637,0,271,-3.019,54.981,126.36
2024-09-27 08:10,122,1.663,240.535,400.116,18.285,0,1.663,140.212,546.526,36.331,18.468,86.52,965.101,0.769,13.926,1.107,0,271,-3.019,54.981,170.97
2024-09-27 08:20,122,1.995,240.458,479.218,19.776,0,1.995,174.239,577.407,44.862,18.72,85.26,965.184,1.452,17.149,1.884,0,271,-3.019,54.981,212.461
2024-09-27 08:30,122,2.436,237.35,578.658,22.264,0,2.436,207.725,577.713,59.121,18.87,84.47,965.257,2.316,18.014,2.734,0,271,-3.019,54.981,253.292
2024-09-27 08:40,122,2.871,236.669,680.227,24.073,0,2.871,254.736,546.935,95.92,19.242,83.4,965.351,3.642,14.536,4.364,0,271,-3.019,54.981,310.616
2024-09-27 08:50,122,3.337,236.174,787.653,25.454,0,3.337,294.813,698.317,68.542,19.428,82.45,965.429,3.499,15.488,4.154,0,271,-3.019,54.981,359.485
2024-09-27 09:00,122,3.76,235.035,883.335,27.213,0,3.76,319.206,729.645,58.909,19.782,81.06,965.494,3.178,22.011,3.784,0,271,-3.019,54.981,389.229
2024-09-27 09:10,122,4.179,235.229,982.989,28.424,0,4.179,359.073,768.441,60.535,20.036,79.415,965.469,3.508,17.582,3.909,0,271,-3.019,54.981,437.841
2024-09-27 09:20,122,4.619,233.356,1077.452,30.012,0,4.619,395.799,791.481,63.544,20.286,77.612,965.612,3.172,17.439,3.779,0,271,-3.019,54.981,482.624
2024-09-27 09:30,122,5.018,233.091,1169.646,32.054,0,5.018,432.235,810.319,67.104,20.702,76.025,965.711,2.71,16.079,3.289,0,271,-3.019,54.981,527.052
2024-09-27 09:40,122,5.381,231.755,1246.843,34.133,0,5.381,460.686,817.821,68.343,20.978,74.737,965.728,2.809,21.555,3.434,0,271,-3.019,54.981,561.745
2024-09-27 09:50,122,5.809,230.827,1340.694,35.518,0,5.809,498.388,842.159,70.257,21.335,73.004,965.842,2.63,21.336,3.259,0,271,-3.019,54.981,607.717
2024-09-27 10:00,122,6.112,228.886,1398.959,36.663,0,6.112,531.087,840.267,80.48,21.641,71.766,965.912,2.55,16.513,3.094,0,271,-3.019,54.981,647.589
2024-09-27 10:10,122,6.552,227.796,1492.383,38.462,0,6.552,558.282,859.681,74.259,21.868,70.331,965.887,2.295,29.314,2.944,0,271,-3.019,54.981,680.75
2024-09-27 10:20,122,6.892,225.415,1553.884,42.34,0,6.892,587.095,874.718,71.872,21.996,69.64,965.898,1.616,42.55,2.209,0,271,-3.019,54.981,715.884
2024-09-27 10:30,122,7.196,224.148,1612.549,45.346,0,7.196,619.941,897.582,68.977,22.284,68.609,965.983,1.272,68.461,1.839,0,271,-3.019,54.981,755.935
2024-09-27 10:40,122,7.511,222.724,1673.197,46.966,0,7.511,648.694,913.45,66.679,22.598,66.99,965.966,1.869,83.64,2.529,0,271,-3.019,54.981,790.995
2024-09-27 10:50,122,7.831,222.937,1745.734,45.514,0,7.831,675.14,923.357,66.436,23.152,64.972,965.844,2.217,71.792,2.849,0,271,-3.019,54.981,823.242
2024-09-27 11:00,122,8.09,220.393,1782.679,49.201,0,8.09,701.433,938.63,62.662,23.261,64.55,965.85,1.104,71.372,1.604,0,271,-3.019,54.981,855.303
2024-09-27 11:10,122,8.304,220.072,1827.591,51.149,0,8.304,724.075,944.26,63.394,23.805,62.272,965.839,0.84,50.521,1.414,0,271,-3.019,54.981,882.912
2024-09-27 11:20,122,8.553,218.146,1865.695,52.169,0,8.553,747.746,927.934,73.327,24.327,60.051,965.697,1.447,40.57,2.219,0,271,-3.019,54.981,911.775
2024-09-27 11:30,122,8.475,219.44,1859.7,51.039,0,8.475,747.158,890.67,84.37,24.797,57.818,965.559,1.654,64.553,2.349,0,271,-3.019,54.981,911.059
2024-09-27 11:40,122,8.819,218.051,1922.427,52.876,0,8.819,782.948,926.878,79.838,25.061,56.66,965.46,1.691,32.321,2.307,0,271,-3.019,54.981,954.7
2024-09-27 11:50,122,8.957,217.621,1949.104,53.833,0,8.957,784.912,914.116,79.57,25.502,55.252,965.387,1.468,65.649,2.136,0,271,-3.019,54.981,957.094
2024-09-27 12:00,122,8.86,216.279,1915.982,54.292,0,8.86,769.337,878.296,81.738,25.938,52.322,965.202,1.988,286.467,2.619,0,271,-3.019,54.981,938.103
2024-09-27 12:10,122,9.092,217.082,1973.176,54.052,0,9.092,817.34,934.097,76.177,26.572,50.363,965.046,1.795,20.846,2.264,0,271,-3.019,54.981,996.636
2024-09-27 12:20,122,9.478,217.618,2062.691,52.293,0,9.478,842.432,961.045,71.823,26.809,48.625,964.992,2.336,63.56,2.959,0,271,-3.019,54.981,1027.233
2024-09-27 12:30,122,9.649,217.205,2095.167,52.275,0,9.649,855.202,977.103,64.839,27.403,44.217,964.832,3.182,177.701,4.014,0,271,-3.019,54.981,1042.804
2024-09-27 12:40,122,9.699,218.084,2115.562,50.663,0,9.699,860.574,978.95,63.56,27.479,42.767,964.72,3.142,280.205,3.894,0,271,-3.019,54.981,1049.355
2024-09-27 12:50,122,9.731,218.026,2121.713,51.72,0,9.731,868.479,986.192,61.666,27.897,41.081,964.544,3.317,115.146,4.004,0,271,-3.019,54.981,1058.993
2024-09-27 13:00,122,9.741,217.997,2123.406,52.273,0,9.741,873.76,991.389,60.143,28.064,40.091,964.381,3.405,29.971,4.249,0,271,-3.019,54.981,1065.433
2024-09-27 13:10,122,9.756,217.746,2124.759,52.17,0,9.756,872.642,989.428,60.099,28.441,38.445,964.231,3.494,150.012,4.459,0,271,-3.019,54.981,1064.07
2024-09-27 13:20,122,9.744,217.517,2119.525,51.618,0,9.744,872.483,990.67,59.824,28.961,37.139,964.178,3.207,209.678,4.019,0,271,-3.019,54.981,1063.876
2024-09-27 13:30,122,9.754,215.927,2106.022,52.628,0,9.754,868.932,989.155,60.25,29.44,35.552,964.069,3.554,246.654,4.424,0,271,-3.019,54.981,1059.545
2024-09-27 13:40,122,9.683,216.575,2097.258,52.065,0,9.683,864.892,991.934,58.297,29.205,34.799,963.913,4.057,204.817,4.759,0,271,-3.019,54.981,1054.619
2024-09-27 13:50,122,9.564,217.826,2082.624,51.453,0,9.564,857.693,989.965,58.405,29.572,34.235,963.64,3.589,179.495,4.524,0,271,-3.019,54.981,1045.841
2024-09-27 14:00,122,9.454,217.745,2058.621,51.315,0,9.454,848.569,987.072,58.788,29.856,33.306,963.518,3.829,311.285,4.524,0,271,-3.019,54.981,1034.715
2024-09-27 14:10,122,9.367,218.034,2042.425,50.251,0,9.367,838.907,986.676,58.344,30.144,31.588,963.387,3.293,230.836,4.049,0,271,-3.019,54.981,1022.934
2024-09-27 14:20,122,9.188,216.575,1990.309,52.232,0,9.188,822.147,975.125,61.383,30.561,30.084,963.19,3.573,238.065,4.309,0,271,-3.019,54.981,1002.498
2024-09-27 14:30,122,9.059,216.447,1960.265,52.27,0,9.059,809.851,977.669,58.574,30.584,28.937,963.061,4.042,178.874,5.009,0,271,-3.019,54.981,987.505
2024-09-27 14:40,122,8.869,217.631,1930.514,51.171,0,8.869,793.277,973.078,58.733,30.556,28.541,962.943,4.115,238.209,5.089,0,271,-3.019,54.981,967.295
2024-09-27 14:50,122,8.667,217.907,1888.515,50.594,0,8.667,775.661,968.579,58.844,30.569,27.827,962.853,3.885,305.585,4.934,0,271,-3.019,54.981,945.815
2024-09-27 15:00,122,8.429,217.486,1833.363,51.715,0,8.429,754.771,962.517,58.342,30.931,27.666,962.801,3.88,304.754,4.804,0,271,-3.019,54.981,920.342
2024-09-27 15:10,122,8.155,217.758,1776.324,51.046,0,8.155,729.014,946.489,60.933,30.906,29.37,962.717,4.789,240.948,5.779,0,271,-3.019,54.981,888.935
2024-09-27 15:20,122,7.868,219.444,1726.335,47.581,0,7.868,706.708,940.23,61.195,30.924,30.049,962.593,3.91,304.095,4.954,0,271,-3.019,54.981,861.735
2024-09-27 15:30,122,7.575,219.592,1662.927,48.595,0,7.575,680.417,929.714,61.406,30.935,30.63,962.494,4.633,267.599,5.594,0,271,-3.019,54.981,829.677
2024-09-27 15:40,122,7.278,219.662,1598.793,47.701,0,7.278,653.201,917.787,61.751,31.148,31.287,962.508,3.903,212.777,4.884,0,271,-3.019,54.981,796.49
2024-09-27 15:50,122,6.887,221.651,1526.635,46.17,0,6.887,624.299,903.981,63.198,31.228,33.188,962.449,4.586,181.562,5.354,0,271,-3.019,54.981,761.248
2024-09-27 16:00,122,6.576,222.091,1460.072,45.299,0,6.576,592.729,890.597,61.503,30.945,34.36,962.417,4.882,303.418,5.609,0,271,-3.019,54.981,722.754
2024-09-27 16:10,122,6.192,222.746,1379.34,44.686,0,6.192,565.996,887.57,59.297,30.674,34.457,962.486,4.839,244.382,5.644,0,271,-3.019,54.981,690.156
2024-09-27 16:20,122,5.857,224.413,1314.449,43.17,0,5.857,536.258,879.927,57.147,30.499,34.194,962.48,4.986,339.41,5.949,0,271,-3.019,54.981,653.894
2024-09-27 16:30,122,5.493,224.231,1232.006,42.615,0,5.493,499.221,855.615,56.823,30.985,33.071,962.414,3.948,243.243,4.669,0,271,-3.019,54.981,608.732
2024-09-27 16:40,122,5.005,223.672,1119.826,41.913,0,5.005,461.794,830.583,56.323,30.959,34.628,962.415,4.163,345.36,4.859,0,271,-3.019,54.981,563.096
2024-09-27 16:50,122,4.672,224.027,1046.483,40.644,0,4.672,431.126,816.021,57.043,30.837,35.793,962.386,4.835,180.276,5.829,0,271,-3.019,54.981,525.7
2024-09-27 17:00,122,4.222,225.89,953.69,39.121,0,4.222,394.867,789.032,57.284,30.976,35.997,962.433,5.062,140.017,6.004,0,271,-3.019,54.981,481.487
2024-09-27 17:10,122,3.808,225.857,860.431,37.163,0,3.808,358.551,761.927,56.671,30.732,36.703,962.531,4.924,112.804,6.039,0,271,-3.019,54.981,437.204
2024-09-27 17:20,122,3.348,226.073,756.781,35.987,0,3.348,315.725,699.513,60.749,30.287,39.992,962.554,5.556,245.576,6.489,0,271,-3.019,54.981,384.985
2024-09-27 17:30,122,2.856,226.275,646.187,35.014,0,2.856,276.253,642.019,63.312,29.826,43.625,962.625,5.719,317.476,6.938,0,271,-3.019,54.981,336.853
2024-09-27 17:40,122,2.404,227.077,545.979,33.488,0,2.404,237.352,594.77,59.596,29.192,46.281,962.658,7.158,279.582,8.191,0,271,-3.019,54.981,289.418
2024-09-27 17:50,122,1.971,226.972,447.486,31.9,0,1.971,203.99,560.242,55.504,28.739,47.966,962.687,6.694,282.198,7.907,0,271,-3.019,54.981,248.738
2024-09-27 18:00,122,1.528,221.351,339.773,30.447,0,1.528,170.631,526.88,49.01,28.26,49.482,962.766,6.977,352.39,7.887,0,271,-3.019,54.981,208.061
2024-09-27 18:10,122,0.542,211.99,113.532,28.761,0,0.542,136.605,472.188,43.976,27.911,51.079,962.838,6.773,248.469,7.797,0,271,-3.019,54.981,166.571
2024-09-27 18:20,122,0.363,222.495,80.715,27.257,0,0.363,103.631,412.76,37.533,27.385,53.076,962.926,7.154,216.6,8.131,0,271,-3.019,54.981,126.364
2024-09-27 18:30,122,0.283,216.471,61.074,26.428,0,0.283,71.901,338.115,30.248,26.852,55.039,962.976,7.735,319.839,8.69,0,271,-3.019,54.981,87.674
2024-09-27 18:40,122,0.223,210.279,46.484,25.806,0,0.223,43.861,243.97,22.471,26.287,57.182,962.979,7.236,179.483,8.466,0,271,-3.019,54.981,53.483
2024-09-27 18:50,122,0.164,206.338,33.93,25.26,0,0.164,19.754,102.721,13.701,25.819,58.809,963.033,6.669,248.072,7.822,0,271,-3.019,54.981,24.088
2024-09-27 19:00,122,0.104,201.488,20.968,24.731,0,0.104,5.087,0.251,4.877,25.334,60.323,963.041,7.317,282.91,8.316,0,271,-3.019,54.981,6.203
2024-09-27 19:10,122,0.045,181.486,8.154,24.277,0,0.045,0.138,0,0.07,24.894,61.507,963.085,7.301,320.519,8.207,0,271,-3.019,54.981,0.168
2024-09-27 19:20,122,0.007,39.17,0.385,23.858,0,0.007,0,0,0,24.548,62.72,963.08,7.906,353.14,9.13,0,271,-3.019,54.981,0
2024-09-27 19:30,122,0,30.252,0,23.446,0,0,0,0,0,24.178,64.436,963.152,7.814,284.239,9.175,0,271,-3.019,54.981,0
2024-09-27 19:40,122,0,25.713,0,23.181,0,0,0,0,0,23.848,65.872,963.229,7.461,145.892,9.001,0,271,-3.019,54.981,0
2024-09-27 19:50,122,0,12.42,0,22.872,0,0,0,0,0,21.184,60.334,963.345,6.274,144.872,7.46,0,271,-3.019,54.981,0
2024-09-27 20:00,122,0,2.03,0,22.628,0,0,0,0,0,23.29,67.575,963.485,6.92,109.922,7.977,0,271,-3.019,54.981,0
2024-09-27 20:10,122,0,0.21,0,22.389,0,0,0,0,0,23.087,68.619,963.537,6.872,108.733,7.992,0,271,-3.019,54.981,0
2024-09-27 20:20,122,0,0.016,0,22.144,0,0,0,0,0,22.901,69.728,963.595,6.288,75.582,7.423,0,271,-3.019,54.981,0
2024-09-27 20:30,122,0,0.012,0,21.922,0,0,0,0,0,22.667,71.04,963.644,6.697,77.282,7.857,0,271,-3.019,54.981,0
2024-09-27 20:40,122,0,0.058,0,21.68,0,0,0,0,0,22.426,72.244,963.713,6.614,42.68,7.683,0,271,-3.019,54.981,0
2024-09-27 20:50,122,0,0.067,0,21.456,0,0,0,0,0,22.193,73.025,963.763,7.236,7.854,8.526,0,271,-3.019,54.981,0
2024-09-27 21:00,122,0,0.071,0,21.192,0,0,0,0,0,22.009,73.508,963.882,6.427,77.39,7.318,0,271,-3.019,54.981,0
2024-09-27 21:10,122,0,0.093,0,21.126,0,0,0,0,0,21.954,73.974,963.948,5.8,6.578,6.869,0,271,-3.019,54.981,0
2024-09-27 21:20,122,0,0.181,0,20.952,0,0,0,0,0,21.789,75.477,964.074,5.497,8.367,6.434,0,271,-3.019,54.981,0
2024-09-27 21:30,122,0,0.143,0,20.734,0,0,0,0,0,21.603,76.184,964.159,6.382,7.526,7.413,0,271,-3.019,54.981,0
2024-09-27 21:40,122,0,0.095,0,20.629,0,0,0,0,0,21.469,76.644,964.201,6.222,14.174,7.334,0,271,-3.019,54.981,0
2024-09-27 21:50,122,0,0.052,0,20.47,0,0,0,0,0,21.375,77.035,964.232,5.964,14.19,6.939,0,271,-3.019,54.981,0
2024-09-27 22:00,122,0,0.024,0,20.297,0,0,0,0,0,21.257,77.546,964.219,5.768,10.282,6.789,0,271,-3.019,54.981,0
2024-09-27 22:10,122,0,0.044,0,20.222,0,0,0,0,0,21.123,77.874,964.226,6.043,12.483,6.929,0,271,-3.019,54.981,0
2024-09-27 22:20,122,0,0.051,0,20.101,0,0,0,0,0,21.003,78.224,964.244,5.575,6.94,6.504,0,271,-3.019,54.981,0
2024-09-27 22:30,122,0,0.047,0,20.007,0,0,0,0,0,20.883,78.655,964.261,5.666,7.318,6.749,0,271,-3.019,54.981,0
2024-09-27 22:40,122,0,0.04,0,19.867,0,0,0,0,0,20.787,78.921,964.278,5.442,12.235,6.524,0,271,-3.019,54.981,0
2024-09-27 22:50,122,0,0.06,0,19.773,0,0,0,0,0,20.681,79.16,964.316,5.722,10.224,6.534,0,271,-3.019,54.981,0
2024-09-27 23:00,122,0,0.076,0,19.609,0,0,0,0,0,20.502,79.999,964.335,5.804,43.266,6.499,0,271,-3.019,54.981,0
2024-09-27 23:10,122,0,0.09,0,19.506,0,0,0,0,0,20.265,80.96,964.406,5.728,8.322,6.934,0,271,-3.019,54.981,0
2024-09-27 23:20,122,0,0.11,0,19.295,0,0,0,0,0,20.063,81.82,964.39,5.359,43.995,6.334,0,271,-3.019,54.981,0
2024-09-27 23:30,122,0,0.171,0,19.038,0,0,0,0,0,19.842,82.3,964.372,5.442,6.554,6.369,0,271,-3.019,54.981,0
2024-09-27 23:40,122,0,0.141,0,18.874,0,0,0,0,0,19.678,82.31,964.349,5.557,41.672,6.469,0,271,-3.019,54.981,0
2024-09-27 23:50,122,0,0.154,0,18.73,0,0,0,0,0,19.551,82.48,964.312,4.902,146.947,5.624,0,271,-3.019,54.981,0
2024-09-28 00:00,122,0,0.173,0,18.565,0,0,0,0,0,19.414,82.6,964.286,5.115,8.156,5.944,0,271,-3.019,54.981,0
2024-09-28 00:10,122,0,0.169,0,18.423,0,0,0,0,0,19.225,82.77,964.238,5.267,43.194,6.084,0,271,-3.019,54.981,0
2024-09-28 00:20,122,0,0.137,0,18.222,0,0,0,0,0,19.067,82.96,964.18,4.974,9.266,5.904,0,271,-3.019,54.981,0
2024-09-28 00:30,122,0,0.161,0,18.008,0,0,0,0,0,18.958,83.02,964.13,4.709,9.317,5.869,0,271,-3.019,54.981,0
2024-09-28 00:40,122,0,0.155,0,17.866,0,0,0,0,0,18.872,82.95,964.063,4.503,17.355,5.209,0,271,-3.019,54.981,0
2024-09-28 00:50,122,0,0.115,0,17.707,0,0,0,0,0,18.827,82.07,964.01,4.08,18.608,4.814,0,272,-3.419,54.581,0
2024-09-28 01:00,122,0,0.071,0,17.669,0,0,0,0,0,18.757,81.39,963.985,3.958,21.449,4.679,0,272,-3.419,54.581,0
2024-09-28 01:10,122,0,0.047,0,17.54,0,0,0,0,0,18.679,80.94,963.924,3.694,22.606,4.674,0,272,-3.419,54.581,0
2024-09-28 01:20,122,0,0.079,0,17.249,0,0,0,0,0,18.631,80.8,963.955,2.456,30.212,2.829,0,272,-3.419,54.581,0
2024-09-28 01:30,122,0,0.074,0,17.115,0,0,0,0,0,18.502,80.54,963.893,3.604,19.316,4.199,0,272,-3.419,54.581,0
2024-09-28 01:40,122,0,0.012,0,17.193,0,0,0,0,0,18.404,79.823,963.735,4.329,18.246,5.069,0,272,-3.419,54.581,0
2024-09-28 01:50,122,0,0.008,0,17.222,0,0,0,0,0,18.383,79.29,963.608,4.192,16.515,4.749,0,272,-3.419,54.581,0
2024-09-28 02:00,122,0,0.004,0,17.183,0,0,0,0,0,18.325,78.957,963.584,3.785,12.696,4.469,0,272,-3.419,54.581,0
2024-09-28 02:10,122,0,0,0,17.045,0,0,0,0,0,18.224,78.716,963.601,3.364,12.462,4.154,0,272,-3.419,54.581,0
2024-09-28 02:20,122,0,0,0,16.853,0,0,0,0,0,18.165,78.342,963.607,3.306,8.375,3.914,0,272,-3.419,54.581,0
2024-09-28 02:30,122,0,0,0,16.821,0,0,0,0,0,18.135,77.308,963.495,3.58,110.995,4.219,0,272,-3.419,54.581,0
2024-09-28 02:40,122,0,0,0,16.851,0,0,0,0,0,18.048,76.726,963.496,3.475,146.213,4.324,0,272,-3.419,54.581,0
2024-09-28 02:50,122,0,0,0,16.888,0,0,0,0,0,17.922,75.841,963.504,4.066,6.408,4.749,0,272,-3.419,54.581,0
2024-09-28 03:00,122,0,0,0,16.811,0,0,0,0,0,17.835,75.111,963.422,3.476,6.031,4.094,0,272,-3.419,54.581,0
2024-09-28 03:10,122,0,0,0,16.766,0,0,0,0,0,17.752,73.996,963.296,3.999,147.009,4.754,0,272,-3.419,54.581,0
2024-09-28 03:20,122,0,0,0,16.75,0,0,0,0,0,17.691,73.373,963.145,3.928,111.173,4.614,0,272,-3.419,54.581,0
2024-09-28 03:30,122,0,0,0,16.702,0,0,0,0,0,17.62,73.537,962.988,3.964,112.093,4.859,0,272,-3.419,54.581,0
2024-09-28 03:40,122,0,0,0,16.521,0,0,0,0,0,17.518,73.83,962.937,3.12,145.071,3.699,0,272,-3.419,54.581,0
2024-09-28 03:50,122,0,0,0,16.343,0,0,0,0,0,17.419,74.236,962.824,2.832,214.302,3.399,0,272,-3.419,54.581,0
2024-09-28 04:00,122,0,0,0,16.119,0,0,0,0,0,17.338,74.696,962.626,3.711,180.184,4.444,0,272,-3.419,54.581,0
2024-09-28 04:10,122,0,0,0,16.331,0,0,0,0,0,17.312,74.626,962.591,4.26,213.689,5.069,0,272,-3.419,54.581,0
2024-09-28 04:20,122,0,0,0,16.319,0,0,0,0,0,17.252,74.682,962.587,4.229,286.778,5.014,0,272,-3.419,54.581,0
